 	Area	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1334	133.500	0.575	21.587	2195.000	731.500	13.392	7.777	2.881	0.347	0.913
1335	496.750	0.819	29.741	2364.500	736.000	153.004	25.500	1.062	0.941	0.967
1336	3419.750	0.802	83.585	808.000	792.000	48.395	61.275	1.284	0.779	0.975
1337	122.000	0.707	18.337	1725.000	743.000	78.996	11.000	1.741	0.574	0.930
1338	385.250	0.706	29.682	2444.000	727.000	147.381	18.000	1.358	0.736	0.956
1339	94.000	0.792	13.038	2215.500	733.000	4.399	10.561	1.160	0.862	0.903
1340	996.250	0.791	41.067	2412.500	755.000	42.039	33.540	1.071	0.934	0.962
1341	2615.750	0.765	71.568	2116.500	726.000	97.224	54.500	1.206	0.829	0.937
1342	1326.250	0.776	52.479	900.500	731.500	149.036	34.470	1.446	0.692	0.967
1343	2823.000	0.747	75.042	1746.500	772.000	34.961	48.797	1.411	0.709	0.973
1344	437.000	0.715	30.154	1634.000	752.000	49.708	20.096	1.354	0.738	0.952
1345	65.000	0.698	13.210	2298.000	740.500	60.524	7.775	1.541	0.649	0.878
1346	409.750	0.728	30.529	503.000	757.000	58.392	20.805	1.402	0.713	0.940
1347	960.750	0.745	46.457	864.500	729.500	145.968	32.000	1.329	0.752	0.943
1348	519.750	0.686	31.627	1809.500	729.500	129.226	26.407	1.057	0.946	0.942
1349	1616.500	0.700	61.583	503.500	776.500	47.632	41.255	1.441	0.694	0.933
1350	130.000	0.611	18.507	708.000	748.000	51.582	12.383	1.291	0.774	0.883
1351	63.250	0.578	13.901	1403.000	742.500	37.694	9.076	1.318	0.759	0.886
1352	81.000	0.787	12.748	1898.000	742.000	48.180	9.014	1.334	0.750	0.910
1353	1548.750	0.748	57.276	1361.500	772.500	45.000	41.537	1.075	0.930	0.957
1354	747.000	0.674	42.793	188.000	768.000	30.160	24.047	1.537	0.651	0.960
1355	359.750	0.754	30.364	1942.000	748.500	17.241	17.353	1.680	0.595	0.947
1356	757.750	0.812	38.030	2194.500	732.500	129.130	27.876	1.318	0.759	0.967
1357	501.000	0.667	37.030	1729.000	743.000	177.678	22.358	1.522	0.657	0.936
1358	510.750	0.757	33.768	2067.500	752.000	27.324	21.873	1.419	0.705	0.958
1359	543.750	0.798	31.567	66.000	750.500	29.407	26.000	1.103	0.907	0.954
1360	1059.250	0.806	44.478	299.000	760.000	21.084	33.145	1.354	0.739	0.962
1361	2479.250	0.754	70.831	1414.000	735.000	120.548	44.585	1.436	0.696	0.974
1362	711.500	0.754	41.049	776.500	735.500	124.077	27.187	1.453	0.688	0.951
1363	1925.000	0.755	62.710	1849.500	737.500	142.125	44.376	1.082	0.924	0.945
1364	781.500	0.758	38.897	2299.500	740.500	133.958	26.095	1.388	0.720	0.960
1365	1104.500	0.751	51.790	2733.500	761.500	15.110	30.901	1.713	0.584	0.967
1366	466.000	0.686	36.201	2394.500	767.000	57.407	21.616	1.459	0.686	0.952
1367	561.250	0.757	37.636	690.000	737.000	109.398	19.500	1.802	0.555	0.966
1368	391.250	0.702	30.566	1840.500	737.500	105.173	20.740	1.422	0.703	0.942
1369	1773.500	0.791	60.638	1961.500	797.500	76.651	44.379	1.348	0.742	0.949
1370	110.500	0.710	17.029	343.500	752.000	49.764	9.839	1.676	0.597	0.909
1371	1367.500	0.765	51.264	2149.000	743.500	159.444	36.000	1.348	0.742	0.976
1372	85.000	0.529	15.524	2579.000	747.500	165.069	11.509	1.338	0.747	0.851
1373	1889.250	0.713	70.528	635.500	811.000	80.204	44.521	1.316	0.760	0.952
1374	177.000	0.733	19.059	1093.500	741.500	94.514	13.408	1.230	0.813	0.898
1375	349.750	0.628	30.761	1244.000	749.500	172.528	18.484	1.602	0.624	0.923
1376	1683.000	0.770	55.714	2772.500	779.000	21.038	40.797	1.295	0.772	0.960
1377	532.250	0.801	31.149	1183.500	746.500	161.274	24.219	1.286	0.778	0.952
1378	2657.750	0.738	73.145	1467.000	747.000	121.300	51.465	1.211	0.826	0.974
1379	944.000	0.706	48.541	1632.500	760.500	11.889	25.961	1.774	0.564	0.957
1380	589.000	0.701	40.028	1898.000	743.000	115.925	22.569	1.670	0.599	0.951
1381	1406.250	0.781	51.793	1993.500	755.000	149.226	41.392	1.182	0.846	0.967
1382	4990.000	0.760	92.534	236.500	834.000	75.288	77.714	1.242	0.805	0.939
1383	207.750	0.602	26.401	282.500	755.500	24.624	13.417	1.851	0.540	0.914
1384	799.500	0.721	42.048	464.500	758.500	154.654	29.885	1.367	0.731	0.961
1385	1401.750	0.668	55.913	1156.500	796.500	62.289	42.287	1.189	0.841	0.924
1386	2257.750	0.803	69.522	1676.500	763.500	172.977	39.500	1.680	0.595	0.981
1387	883.250	0.838	41.869	2442.000	775.500	40.156	31.137	1.332	0.751	0.966
1388	2516.500	0.770	66.115	336.000	769.500	7.824	52.617	1.199	0.834	0.956
1389	3068.250	0.740	80.276	392.500	796.000	26.246	57.125	1.364	0.733	0.943
1390	1450.000	0.810	49.862	566.000	795.000	74.291	37.809	1.215	0.823	0.970
1391	98.000	0.665	14.773	268.000	750.500	156.038	11.814	1.261	0.793	0.908
1392	1826.500	0.784	65.898	2475.000	748.500	138.691	41.639	1.476	0.677	0.973
1393	95.000	0.771	13.946	2515.500	753.500	165.466	9.899	1.205	0.830	0.887
1394	2273.000	0.796	71.626	2557.000	764.500	161.692	48.423	1.461	0.684	0.971
1395	1122.500	0.788	47.434	1916.500	779.500	34.695	34.200	1.396	0.716	0.966
1396	294.750	0.776	25.456	2376.000	750.500	135.000	17.950	1.131	0.884	0.980
1397	1180.000	0.818	46.011	49.500	756.500	137.643	37.312	1.116	0.896	0.967
1398	2552.250	0.819	67.897	1226.500	751.000	99.324	49.926	1.336	0.749	0.977
1399	992.500	0.678	50.799	982.000	775.000	6.216	28.916	1.676	0.597	0.957
1400	1009.250	0.680	49.076	1048.500	768.000	171.209	27.269	1.606	0.623	0.953
1401	1610.250	0.651	64.933	1094.500	761.500	150.474	40.374	1.480	0.676	0.915
1402	714.750	0.722	40.302	2039.500	780.500	37.439	24.290	1.598	0.626	0.952
1403	1789.250	0.705	59.414	848.500	806.000	46.364	45.993	1.269	0.788	0.922
1404	974.500	0.745	43.618	1257.500	766.000	151.966	34.388	1.284	0.779	0.933
1405	1194.250	0.796	47.397	1818.000	757.500	133.290	34.217	1.338	0.747	0.962
1406	420.500	0.717	32.932	2070.000	771.500	30.069	18.835	1.652	0.605	0.949
1407	261.500	0.760	22.299	86.500	774.500	47.726	18.000	1.155	0.865	0.944
1408	593.250	0.681	40.066	282.500	756.500	119.124	22.098	1.791	0.558	0.947
1409	1757.500	0.689	62.340	890.500	763.000	149.115	43.767	1.511	0.662	0.920
1410	1485.000	0.785	53.689	2395.000	768.500	147.938	41.487	1.196	0.836	0.971
1411	457.250	0.672	36.390	119.000	764.000	167.300	19.886	1.818	0.550	0.936
1412	107.500	0.737	14.637	2522.500	763.000	172.147	10.463	1.276	0.784	0.902
1413	268.250	0.738	23.005	103.000	759.000	137.643	18.499	1.139	0.878	0.929
1414	1042.500	0.767	45.607	758.500	803.500	74.745	34.008	1.322	0.756	0.949
1415	185.750	0.800	18.608	938.500	767.500	173.830	15.295	1.078	0.928	0.921
1416	290.250	0.828	24.398	2825.500	759.500	135.830	17.000	1.215	0.823	0.970
1417	622.250	0.857	30.700	2912.500	790.000	73.926	27.500	1.037	0.965	0.961
1418	2801.500	0.713	71.891	1591.500	776.500	156.644	55.401	1.064	0.940	0.939
1419	1115.000	0.866	43.417	2705.500	795.500	51.546	34.000	1.135	0.881	0.979
1420	777.000	0.765	39.386	682.000	802.000	81.973	31.014	1.253	0.798	0.951
1421	1639.500	0.768	54.392	2173.500	811.000	60.843	43.399	1.142	0.875	0.970
1422	551.000	0.750	32.882	2208.000	768.000	134.384	25.823	1.229	0.814	0.965
1423	2129.500	0.786	61.614	1184.000	764.500	105.051	50.578	1.126	0.888	0.970
1424	1032.750	0.728	43.661	1658.500	804.500	66.371	33.606	1.113	0.899	0.959
1425	554.000	0.750	32.928	2927.000	786.500	41.923	25.521	1.135	0.881	0.948
1426	205.000	0.733	20.304	597.000	783.000	52.001	15.500	1.119	0.893	0.930
1427	1877.000	0.791	60.374	2525.500	772.500	153.435	43.310	1.353	0.739	0.950
1428	5162.500	0.761	97.572	467.000	767.500	109.456	72.609	1.308	0.765	0.962
1429	2409.000	0.742	65.391	524.500	827.500	66.571	51.159	1.055	0.948	0.972
1430	81.250	0.720	14.422	609.000	779.500	56.310	7.505	1.792	0.558	0.946
1431	1141.500	0.782	47.713	1043.000	816.000	84.588	32.504	1.468	0.681	0.962
1432	1640.000	0.792	55.752	186.500	769.000	124.403	43.054	1.281	0.781	0.977
1433	1469.500	0.806	49.092	302.500	794.000	176.496	42.242	1.111	0.900	0.967
1434	1311.000	0.734	52.031	2305.000	774.000	160.346	39.803	1.238	0.808	0.961
1435	2685.250	0.808	66.483	2376.500	833.500	74.291	52.380	1.263	0.792	0.966
1436	1295.000	0.780	51.054	2471.500	769.500	98.448	35.078	1.339	0.747	0.965
1437	720.750	0.786	35.735	706.000	770.000	107.928	29.574	1.031	0.970	0.957
1438	626.750	0.706	40.302	781.000	772.000	127.439	24.827	1.511	0.662	0.954
1439	4589.000	0.786	90.898	948.500	777.500	158.374	66.800	1.270	0.787	0.976
1440	637.750	0.771	37.047	2738.500	790.500	31.759	21.000	1.568	0.638	0.978
1441	238.750	0.600	28.293	730.000	790.500	43.568	16.080	1.785	0.560	0.923
1442	562.250	0.759	34.713	2074.000	781.500	168.366	24.749	1.293	0.774	0.942
1443	800.750	0.751	40.636	145.000	779.000	145.528	26.946	1.304	0.767	0.949
1444	91.000	0.679	15.297	2059.500	779.000	11.310	9.649	1.492	0.670	0.883
1445	1233.250	0.704	51.478	1730.500	783.000	155.925	37.389	1.416	0.706	0.959
1446	103.250	0.664	16.771	2146.500	779.500	10.305	7.974	2.104	0.475	0.896
1447	3665.000	0.678	94.590	1360.500	775.000	153.977	52.434	1.889	0.529	0.959
1448	300.000	0.857	24.135	86.500	775.500	129.958	17.500	1.204	0.830	0.971
1449	1380.500	0.795	52.022	103.500	779.000	144.782	41.892	1.174	0.852	0.970
1450	1225.500	0.756	46.931	1061.000	806.000	38.946	35.971	1.284	0.779	0.961
1451	261.250	0.711	24.910	2442.500	797.000	51.520	15.882	1.568	0.638	0.956
1452	157.000	0.594	21.219	2686.500	783.000	145.561	13.554	1.511	0.662	0.900
1453	1084.750	0.730	51.347	1876.500	807.500	22.319	30.861	1.618	0.618	0.965
1454	934.500	0.646	46.618	1554.500	806.500	38.468	33.136	1.244	0.804	0.952
1455	1036.750	0.737	47.950	1778.500	804.500	11.427	30.289	1.461	0.684	0.956
1456	3201.750	0.814	74.701	2799.500	786.000	154.636	60.724	1.160	0.862	0.978
1457	753.250	0.777	36.892	2046.000	783.500	122.829	30.000	1.202	0.832	0.967
1458	2365.000	0.841	61.092	605.000	840.500	79.150	52.105	1.106	0.905	0.976
1459	491.500	0.757	32.608	1856.500	780.500	125.640	25.114	1.232	0.812	0.958
1460	932.250	0.774	45.368	1982.500	812.500	31.938	29.983	1.466	0.682	0.961
1461	973.500	0.791	44.142	2126.500	797.500	170.218	30.442	1.352	0.739	0.956
1462	1377.250	0.670	59.093	645.000	835.500	66.038	32.173	1.920	0.521	0.929
1463	104.000	0.634	17.103	2035.000	798.000	74.745	10.094	1.748	0.572	0.875
1464	71.500	0.629	14.142	2771.000	788.500	8.130	7.861	1.751	0.571	0.877
1465	2290.250	0.729	72.156	1923.000	849.500	69.305	44.090	1.660	0.602	0.944
1466	657.000	0.736	43.200	2067.500	783.000	106.128	22.000	1.807	0.553	0.973
1467	705.500	0.788	38.269	2879.500	787.000	151.091	25.168	1.363	0.734	0.960
1468	2214.750	0.789	61.703	1680.500	821.000	37.427	48.534	1.260	0.794	0.974
1469	2335.250	0.740	65.691	2680.000	849.000	85.635	50.822	1.280	0.782	0.919
1470	587.750	0.696	37.530	2633.000	789.000	2.291	22.500	1.463	0.684	0.956
1471	2507.750	0.733	72.681	2767.000	851.500	64.316	57.330	1.125	0.889	0.942
1472	540.000	0.647	39.941	2855.000	786.000	124.287	21.870	1.766	0.566	0.950
1473	150.000	0.699	17.755	836.000	802.500	57.653	12.004	1.350	0.741	0.907
1474	598.250	0.690	37.832	1245.500	812.500	29.275	24.925	1.254	0.798	0.944
1475	1273.000	0.829	44.385	1280.000	828.500	67.479	38.659	1.069	0.936	0.967
1476	696.000	0.807	33.615	2614.500	817.500	59.621	28.401	1.150	0.869	0.956
1477	772.750	0.795	38.685	2914.000	791.000	153.104	27.500	1.335	0.749	0.965
1478	1146.000	0.750	48.345	1446.500	817.000	10.729	32.480	1.279	0.782	0.964
1479	95.000	0.691	15.620	2022.000	789.000	140.194	10.298	1.426	0.701	0.905
1480	549.750	0.782	33.871	60.000	792.500	148.891	22.288	1.351	0.740	0.949
1481	90.750	0.673	14.916	1924.500	789.000	103.570	11.301	1.203	0.831	0.896
1482	1065.250	0.834	43.661	2090.500	800.000	166.759	33.932	1.251	0.799	0.968
1483	727.250	0.802	39.551	718.500	803.500	177.101	27.348	1.458	0.686	0.956
1484	362.750	0.625	34.048	807.000	808.500	29.954	15.579	2.212	0.452	0.941
1485	1003.500	0.664	50.796	1103.000	812.500	20.754	28.800	1.592	0.628	0.931
1486	445.750	0.765	33.679	2728.500	818.000	49.214	21.344	1.478	0.676	0.959
1487	22.000	0.831	7.106	296.000	797.000	39.289	4.500	1.377	0.726	0.951
1488	950.500	0.848	40.227	2209.500	826.500	57.693	31.361	1.114	0.898	0.980
1489	1532.250	0.746	54.644	2324.000	837.500	55.437	37.057	1.356	0.737	0.962
1490	2026.750	0.818	59.525	780.500	793.000	100.649	47.125	1.276	0.783	0.976
1491	3825.250	0.776	90.510	1801.500	868.500	45.000	60.126	1.501	0.666	0.972
1492	2581.750	0.782	68.719	2491.500	853.000	60.824	53.369	1.236	0.809	0.948
1493	654.250	0.766	37.423	93.000	796.500	112.797	23.993	1.541	0.649	0.950
1494	441.750	0.712	30.220	1151.500	795.000	106.336	24.157	1.196	0.836	0.918
1495	6118.500	0.766	110.691	1306.000	830.000	162.384	79.679	1.401	0.714	0.982
1496	342.000	0.723	27.577	1966.000	820.500	67.620	16.974	1.420	0.704	0.935
1497	490.000	0.726	32.810	2297.500	827.500	82.117	24.412	1.200	0.834	0.942
1498	1273.500	0.697	57.717	2563.500	828.500	35.480	29.735	1.929	0.519	0.959
1499	297.500	0.727	24.130	389.500	820.500	84.053	18.439	1.281	0.781	0.928
1500	323.750	0.709	26.505	559.500	812.000	35.789	19.647	1.125	0.889	0.944
1501	1254.250	0.712	58.310	896.000	802.500	157.834	30.500	1.602	0.624	0.971
1502	612.750	0.775	36.235	2710.500	828.500	62.021	24.000	1.273	0.786	0.973
1503	2189.750	0.867	59.298	295.500	798.000	107.671	50.578	1.079	0.926	0.977
1504	5080.250	0.779	98.145	346.000	893.000	68.795	74.554	1.356	0.737	0.950
1505	918.250	0.773	47.595	2005.000	811.500	176.386	28.469	1.583	0.632	0.961
1506	854.750	0.772	43.900	2437.000	798.500	127.131	30.500	1.386	0.721	0.982
1507	573.000	0.727	35.468	146.500	798.500	130.426	25.505	1.333	0.750	0.957
1508	996.000	0.739	48.127	1887.000	830.500	32.699	30.419	1.609	0.622	0.960
1509	598.000	0.704	38.305	2413.500	802.000	125.972	22.500	1.374	0.728	0.968
1510	1066.750	0.741	51.684	669.000	826.000	24.582	30.976	1.540	0.650	0.959
1511	2182.750	0.814	66.030	807.000	810.000	144.866	48.204	1.171	0.854	0.973
1512	2649.000	0.823	70.910	858.500	811.000	142.160	53.466	1.230	0.813	0.975
1513	1132.500	0.664	52.022	170.500	826.000	1.652	34.154	1.560	0.641	0.957
1514	590.500	0.615	38.079	1740.000	814.000	13.671	27.357	1.213	0.825	0.940
1515	1263.500	0.738	53.614	1626.000	823.500	3.743	33.558	1.631	0.613	0.964
1516	473.750	0.696	31.643	1778.000	805.500	121.430	23.941	1.095	0.913	0.945
1517	313.000	0.715	26.306	717.000	806.000	98.746	18.983	1.238	0.808	0.934
1518	539.500	0.671	36.069	1862.000	838.000	46.123	22.482	1.301	0.769	0.948
1519	94.750	0.726	15.297	2170.000	806.000	101.310	9.500	1.587	0.630	0.922
1520	70.750	0.609	13.086	2236.000	819.000	83.418	10.467	1.152	0.868	0.869
1521	845.500	0.778	37.620	1057.500	844.000	85.426	31.288	1.091	0.916	0.955
1522	1339.500	0.770	50.569	1516.500	842.000	43.798	39.790	1.165	0.859	0.964
1523	341.000	0.669	31.468	1554.000	807.500	135.644	18.906	1.516	0.660	0.955
1524	792.500	0.788	37.636	1201.000	824.500	160.602	30.964	1.210	0.827	0.961
1525	1228.000	0.812	47.605	1474.000	841.500	36.027	37.123	1.205	0.830	0.967
1526	1585.250	0.811	54.023	107.500	833.000	7.980	39.631	1.289	0.776	0.967
1527	2468.750	0.732	70.018	2114.500	824.500	155.082	55.042	1.190	0.840	0.932
1528	772.750	0.715	42.991	2641.500	810.000	123.136	23.645	1.839	0.544	0.958
1529	366.500	0.778	27.459	66.000	826.000	33.111	19.445	1.437	0.696	0.944
1530	374.250	0.804	26.277	1022.000	822.500	158.806	21.184	1.119	0.894	0.945
1531	2288.250	0.765	68.062	520.500	850.500	15.772	44.357	1.597	0.626	0.959
1532	551.750	0.775	33.015	1976.000	819.000	178.264	25.696	1.208	0.828	0.954
1533	213.250	0.764	21.932	2174.000	812.500	114.228	13.741	1.459	0.686	0.937
1534	141.750	0.725	19.698	2185.500	812.500	156.038	10.000	1.661	0.602	0.952
1535	1089.000	0.842	42.450	1237.500	819.000	164.982	35.406	1.168	0.856	0.969
1536	1460.000	0.795	50.324	1715.500	829.000	152.162	40.850	1.155	0.866	0.966
1537	612.750	0.786	34.340	2536.500	843.500	47.951	26.000	1.133	0.883	0.971
1538	804.000	0.829	38.053	2044.000	828.500	176.987	29.500	1.177	0.850	0.965
1539	3151.750	0.802	73.561	751.500	890.000	87.663	60.253	1.231	0.812	0.976
1540	928.500	0.690	52.031	1160.500	824.500	160.346	26.301	2.018	0.496	0.935
1541	2592.750	0.821	65.850	2702.500	837.500	166.386	54.661	1.105	0.905	0.976
1542	442.000	0.773	30.083	1432.500	836.000	15.422	22.456	1.238	0.808	0.941
1543	3045.250	0.755	79.550	2575.500	836.000	162.818	54.022	1.447	0.691	0.947
1544	132.750	0.675	20.056	2079.500	826.000	175.711	10.742	1.866	0.536	0.916
1545	1066.000	0.674	52.022	2840.500	847.500	1.652	35.011	1.410	0.709	0.918
1546	562.750	0.807	33.560	1137.500	823.000	155.344	22.693	1.444	0.693	0.952
1547	105.750	0.722	15.811	1577.500	829.500	34.695	10.489	1.443	0.693	0.932
1548	1142.500	0.748	47.524	1974.000	819.500	91.809	36.612	1.263	0.791	0.957
1549	179.750	0.735	19.609	2004.000	833.500	19.359	14.496	1.250	0.800	0.912
1550	445.250	0.666	31.847	1591.500	820.500	112.135	24.467	1.228	0.814	0.935
1551	162.000	0.761	19.849	2465.000	836.000	49.086	11.967	1.515	0.660	0.953
1552	242.750	0.717	23.880	2299.000	828.500	160.427	16.548	1.288	0.777	0.935
1553	399.500	0.739	31.401	78.000	834.000	170.838	19.695	1.555	0.643	0.938
1554	103.750	0.658	17.692	2168.000	822.000	137.291	9.926	1.809	0.553	0.903
1555	110.250	0.669	17.847	2201.500	839.500	78.690	9.202	1.759	0.568	0.906
1556	1363.500	0.770	49.092	1680.000	822.500	93.504	40.993	1.164	0.859	0.964
1557	108.750	0.622	15.811	2109.000	838.000	71.565	12.482	1.050	0.952	0.896
1558	376.250	0.762	30.220	2190.500	852.500	73.664	17.545	1.734	0.577	0.947
1559	328.750	0.735	27.354	1617.500	825.000	120.784	18.068	1.539	0.650	0.935
1560	501.500	0.687	31.820	2404.000	830.000	171.870	24.593	1.096	0.912	0.933
1561	758.000	0.721	40.327	999.000	839.500	162.688	27.224	1.427	0.701	0.949
1562	2252.000	0.640	84.528	2762.000	867.000	10.911	45.009	1.903	0.525	0.946
1563	5021.750	0.775	93.536	18.500	884.000	6.137	76.093	1.158	0.864	0.950
1564	538.000	0.651	39.284	243.500	851.500	42.421	21.708	1.848	0.541	0.943
1565	1417.500	0.814	47.566	915.000	828.500	129.883	41.921	1.057	0.946	0.973
1566	559.750	0.729	35.401	162.500	826.500	126.384	25.000	1.329	0.752	0.921
1567	2216.750	0.798	62.710	188.000	874.000	37.875	45.642	1.341	0.746	0.973
1568	523.000	0.790	30.208	624.000	856.000	77.574	26.054	1.081	0.925	0.949
1569	928.250	0.719	47.101	2339.000	863.000	37.235	28.586	1.663	0.601	0.956
1570	2131.750	0.778	62.434	657.000	886.000	58.092	51.012	1.157	0.864	0.970
1571	565.000	0.785	32.650	692.000	833.000	139.970	25.910	1.064	0.940	0.956
1572	1015.500	0.747	48.448	2018.000	870.000	58.935	33.239	1.256	0.796	0.961
1573	181.000	0.751	20.797	1457.000	838.000	27.181	14.000	1.270	0.787	0.936
1574	4294.750	0.793	87.444	1549.000	906.000	62.409	65.621	1.344	0.744	0.951
1575	1805.500	0.781	59.053	1280.000	829.500	111.351	44.159	1.214	0.824	0.969
1576	391.750	0.586	34.340	1705.000	863.000	73.940	19.734	1.831	0.546	0.931
1577	3409.250	0.836	77.308	2083.000	830.500	126.055	63.599	1.198	0.835	0.973
1578	380.750	0.713	30.529	2548.500	851.000	31.608	21.397	1.485	0.673	0.914
1579	712.500	0.739	39.513	2377.500	834.500	141.680	28.239	1.393	0.718	0.960
1580	1152.000	0.788	48.166	1764.000	836.500	138.366	36.255	1.337	0.748	0.964
1581	877.250	0.702	43.798	1853.500	852.500	18.642	29.595	1.568	0.638	0.961
1582	263.000	0.720	25.461	1032.500	836.500	160.498	16.270	1.360	0.735	0.921
1583	2395.250	0.748	65.196	558.000	863.500	8.379	54.999	1.162	0.860	0.941
1584	675.750	0.762	36.963	1895.500	866.000	59.967	27.643	1.241	0.806	0.945
1585	1041.000	0.743	49.661	1999.500	883.500	85.380	31.674	1.573	0.636	0.957
1586	495.500	0.764	33.842	2431.000	843.500	12.804	20.500	1.522	0.657	0.959
1587	153.250	0.664	19.209	2172.000	836.500	128.660	10.805	1.886	0.530	0.909
1588	513.500	0.730	34.077	271.500	836.000	104.444	23.507	1.297	0.771	0.945
1589	690.000	0.817	35.920	1412.500	838.000	141.216	28.000	1.064	0.940	0.967
1590	462.750	0.784	29.347	806.000	837.000	98.820	22.715	1.065	0.939	0.936
1591	404.750	0.688	31.101	2459.500	851.500	175.389	20.500	1.378	0.725	0.909
1592	106.250	0.749	14.577	1161.000	844.500	174.094	10.826	1.199	0.834	0.881
1593	1704.000	0.798	56.447	1204.000	848.500	145.465	42.770	1.269	0.788	0.963
1594	2346.750	0.832	66.981	2281.500	882.000	34.046	49.467	1.386	0.722	0.963
1595	339.750	0.627	28.302	2682.500	849.500	147.995	21.158	1.409	0.710	0.920
1596	301.750	0.625	28.430	1441.500	859.500	34.249	15.596	1.823	0.549	0.920
1597	370.500	0.622	34.180	109.500	839.500	95.877	18.581	1.734	0.577	0.926
1598	511.250	0.639	35.419	951.500	856.500	18.947	20.095	1.544	0.648	0.907
1599	915.000	0.787	44.598	1613.500	840.000	109.654	27.500	1.536	0.651	0.966
1600	1656.750	0.744	53.712	1632.000	850.000	155.821	45.152	1.076	0.929	0.968
1601	1703.500	0.766	52.794	986.000	845.000	151.736	45.711	1.074	0.931	0.940
1602	1756.000	0.733	57.422	1442.000	860.500	163.301	43.123	1.229	0.813	0.947
1603	2678.500	0.709	77.734	1093.500	862.000	166.232	49.485	1.598	0.626	0.914
1604	1051.750	0.824	42.048	1514.000	884.500	87.274	34.500	1.165	0.859	0.965
1605	55.250	0.636	13.000	1051.500	849.500	22.620	6.476	2.274	0.440	0.874
1606	789.000	0.756	39.029	2429.000	843.500	92.203	29.529	1.232	0.811	0.953
1607	232.250	0.684	23.880	2047.500	846.000	160.427	15.000	1.743	0.574	0.942
1608	313.500	0.650	30.319	2518.000	844.500	166.651	15.000	2.137	0.468	0.958
1609	258.500	0.588	24.885	2494.000	854.500	22.443	18.792	1.305	0.766	0.913
1610	1356.250	0.863	47.424	1166.500	852.500	155.056	39.000	1.052	0.951	0.975
1611	46.500	0.719	11.180	1059.000	853.000	10.305	7.500	1.411	0.709	0.863
1612	281.750	0.648	28.623	2652.500	859.500	19.385	16.335	1.781	0.561	0.929
1613	1622.000	0.702	57.116	138.000	902.000	69.503	45.280	1.154	0.866	0.918
1614	555.000	0.804	29.568	2891.500	848.500	93.879	27.577	1.026	0.974	0.949
1615	1332.250	0.710	61.356	852.500	849.000	107.549	32.295	1.739	0.575	0.962
1616	1061.750	0.734	45.525	816.000	878.000	38.758	37.510	1.103	0.907	0.959
1617	300.000	0.735	26.005	1033.000	868.500	37.972	16.158	1.607	0.622	0.931
1618	188.750	0.753	21.471	1255.000	869.000	62.241	12.000	1.574	0.636	0.947
1619	53.000	0.687	13.124	1921.500	850.000	130.365	7.547	1.713	0.584	0.906
1620	315.500	0.733	26.683	1931.000	861.000	12.995	17.303	1.604	0.624	0.946
1621	2466.000	0.678	74.324	461.500	860.500	156.194	48.975	1.445	0.692	0.899
1622	1089.750	0.801	43.489	2680.500	851.000	98.596	36.335	1.164	0.859	0.955
1623	2128.750	0.869	61.654	2844.500	908.500	67.595	47.000	1.261	0.793	0.981
1624	1773.750	0.806	54.562	2547.500	902.000	63.905	47.184	1.119	0.893	0.934
1625	175.750	0.596	24.187	775.500	861.500	172.875	11.464	1.846	0.542	0.915
1626	4453.750	0.792	91.084	2316.000	894.500	21.918	67.400	1.333	0.750	0.974
1627	4385.000	0.683	94.240	219.500	941.000	68.199	68.384	1.368	0.731	0.882
1628	1949.250	0.732	65.683	2435.000	909.000	50.250	42.829	1.325	0.755	0.943
1629	1252.500	0.696	51.723	617.000	898.500	60.461	38.171	1.267	0.789	0.960
1630	2998.750	0.754	81.305	1824.000	906.500	29.876	55.291	1.382	0.724	0.967
1631	2146.000	0.730	64.517	2027.000	912.500	54.462	44.528	1.450	0.690	0.912
1632	402.250	0.681	31.953	2519.500	853.500	110.136	19.974	1.634	0.612	0.933
1633	1287.500	0.796	49.155	682.500	891.000	46.236	37.282	1.293	0.773	0.966
1634	1106.250	0.795	46.457	1738.500	864.000	145.968	31.575	1.375	0.727	0.961
1635	1809.000	0.695	65.803	2129.500	893.000	36.347	37.055	1.787	0.560	0.943
1636	1078.000	0.779	47.437	285.500	855.000	147.482	34.003	1.396	0.716	0.964
1637	1933.500	0.656	64.002	2478.000	858.500	135.950	51.597	1.203	0.832	0.890
1638	2671.500	0.780	72.801	889.000	923.500	69.075	51.322	1.400	0.714	0.964
1639	616.750	0.813	35.146	161.500	883.000	50.194	25.670	1.188	0.842	0.960
1640	284.750	0.743	23.345	1951.000	867.500	170.134	17.871	1.233	0.811	0.935
1641	5980.250	0.785	112.539	343.500	923.500	14.407	76.000	1.429	0.700	0.966
1642	654.250	0.728	41.231	950.000	858.500	140.906	23.298	1.650	0.606	0.944
1643	99.000	0.713	16.808	1914.000	867.500	22.751	8.132	1.857	0.538	0.889
1644	349.000	0.667	32.098	1705.500	864.000	161.847	15.000	2.048	0.488	0.951
1645	111.000	0.589	18.554	2402.000	860.500	104.036	7.628	2.593	0.386	0.906
1646	1382.500	0.711	52.002	2622.000	901.500	43.052	38.398	1.379	0.725	0.933
1647	443.500	0.739	32.898	1427.500	891.500	65.772	22.434	1.460	0.685	0.947
1648	656.750	0.556	50.284	1801.500	899.500	48.225	20.700	2.119	0.472	0.940
1649	1221.000	0.814	43.658	1916.500	893.000	20.095	37.126	1.096	0.912	0.962
